time_key,time_value,hours_24,hours_12,hour_minutes,day_minutes,seconds
35645,03:56:45,03,03,56,236,45
35646,03:56:46,03,03,56,236,46
35647,03:56:47,03,03,56,236,47
35648,03:56:48,03,03,56,236,48
35649,03:56:49,03,03,56,236,49
35650,03:56:50,03,03,56,236,50
35651,03:56:51,03,03,56,236,51
35652,03:56:52,03,03,56,236,52
35653,03:56:53,03,03,56,236,53
35654,03:56:54,03,03,56,236,54
35655,03:56:55,03,03,56,236,55
35656,03:56:56,03,03,56,236,56
35657,03:56:57,03,03,56,236,57
35658,03:56:58,03,03,56,236,58
35659,03:56:59,03,03,56,236,59
35701,03:57:01,03,03,57,237,01
35702,03:57:02,03,03,57,237,02
35703,03:57:03,03,03,57,237,03
35704,03:57:04,03,03,57,237,04
35705,03:57:05,03,03,57,237,05
35706,03:57:06,03,03,57,237,06
35707,03:57:07,03,03,57,237,07
35708,03:57:08,03,03,57,237,08
35709,03:57:09,03,03,57,237,09
35710,03:57:10,03,03,57,237,10
35711,03:57:11,03,03,57,237,11
35712,03:57:12,03,03,57,237,12
35713,03:57:13,03,03,57,237,13
35714,03:57:14,03,03,57,237,14
35715,03:57:15,03,03,57,237,15
35716,03:57:16,03,03,57,237,16
35717,03:57:17,03,03,57,237,17
35718,03:57:18,03,03,57,237,18
35719,03:57:19,03,03,57,237,19
35720,03:57:20,03,03,57,237,20
35721,03:57:21,03,03,57,237,21
35722,03:57:22,03,03,57,237,22
35723,03:57:23,03,03,57,237,23
35724,03:57:24,03,03,57,237,24
35725,03:57:25,03,03,57,237,25
35726,03:57:26,03,03,57,237,26
35727,03:57:27,03,03,57,237,27
35728,03:57:28,03,03,57,237,28
35729,03:57:29,03,03,57,237,29
35730,03:57:30,03,03,57,237,30
35731,03:57:31,03,03,57,237,31
35732,03:57:32,03,03,57,237,32
35733,03:57:33,03,03,57,237,33
35734,03:57:34,03,03,57,237,34
35735,03:57:35,03,03,57,237,35
35736,03:57:36,03,03,57,237,36
35737,03:57:37,03,03,57,237,37
35738,03:57:38,03,03,57,237,38
35739,03:57:39,03,03,57,237,39
35740,03:57:40,03,03,57,237,40
35741,03:57:41,03,03,57,237,41
35742,03:57:42,03,03,57,237,42
35743,03:57:43,03,03,57,237,43
35744,03:57:44,03,03,57,237,44
35745,03:57:45,03,03,57,237,45
35746,03:57:46,03,03,57,237,46
35747,03:57:47,03,03,57,237,47
35748,03:57:48,03,03,57,237,48
35749,03:57:49,03,03,57,237,49
35750,03:57:50,03,03,57,237,50
35751,03:57:51,03,03,57,237,51
35752,03:57:52,03,03,57,237,52
35753,03:57:53,03,03,57,237,53
35754,03:57:54,03,03,57,237,54
35755,03:57:55,03,03,57,237,55
35756,03:57:56,03,03,57,237,56
35757,03:57:57,03,03,57,237,57
35758,03:57:58,03,03,57,237,58
35759,03:57:59,03,03,57,237,59
35801,03:58:01,03,03,58,238,01
35802,03:58:02,03,03,58,238,02
35803,03:58:03,03,03,58,238,03
35804,03:58:04,03,03,58,238,04
35805,03:58:05,03,03,58,238,05
35806,03:58:06,03,03,58,238,06
35807,03:58:07,03,03,58,238,07
35808,03:58:08,03,03,58,238,08
35809,03:58:09,03,03,58,238,09
35810,03:58:10,03,03,58,238,10
35811,03:58:11,03,03,58,238,11
35812,03:58:12,03,03,58,238,12
35813,03:58:13,03,03,58,238,13
35814,03:58:14,03,03,58,238,14
35815,03:58:15,03,03,58,238,15
35816,03:58:16,03,03,58,238,16
35817,03:58:17,03,03,58,238,17
35818,03:58:18,03,03,58,238,18
35819,03:58:19,03,03,58,238,19
35820,03:58:20,03,03,58,238,20
35821,03:58:21,03,03,58,238,21
35822,03:58:22,03,03,58,238,22
35823,03:58:23,03,03,58,238,23
35824,03:58:24,03,03,58,238,24
35825,03:58:25,03,03,58,238,25
35826,03:58:26,03,03,58,238,26
35827,03:58:27,03,03,58,238,27
35828,03:58:28,03,03,58,238,28
35829,03:58:29,03,03,58,238,29
35830,03:58:30,03,03,58,238,30
35831,03:58:31,03,03,58,238,31
35832,03:58:32,03,03,58,238,32
35833,03:58:33,03,03,58,238,33
35834,03:58:34,03,03,58,238,34
35835,03:58:35,03,03,58,238,35
35836,03:58:36,03,03,58,238,36
35837,03:58:37,03,03,58,238,37
35838,03:58:38,03,03,58,238,38
35839,03:58:39,03,03,58,238,39
35840,03:58:40,03,03,58,238,40
35841,03:58:41,03,03,58,238,41
35842,03:58:42,03,03,58,238,42
35843,03:58:43,03,03,58,238,43
35844,03:58:44,03,03,58,238,44
35845,03:58:45,03,03,58,238,45
35846,03:58:46,03,03,58,238,46
35847,03:58:47,03,03,58,238,47
35848,03:58:48,03,03,58,238,48
35849,03:58:49,03,03,58,238,49
35850,03:58:50,03,03,58,238,50
35851,03:58:51,03,03,58,238,51
35852,03:58:52,03,03,58,238,52
35853,03:58:53,03,03,58,238,53
35854,03:58:54,03,03,58,238,54
35855,03:58:55,03,03,58,238,55
35856,03:58:56,03,03,58,238,56
35857,03:58:57,03,03,58,238,57
35858,03:58:58,03,03,58,238,58
35859,03:58:59,03,03,58,238,59
35901,03:59:01,03,03,59,239,01
35902,03:59:02,03,03,59,239,02
35903,03:59:03,03,03,59,239,03
35904,03:59:04,03,03,59,239,04
35905,03:59:05,03,03,59,239,05
35906,03:59:06,03,03,59,239,06
35907,03:59:07,03,03,59,239,07
35908,03:59:08,03,03,59,239,08
35909,03:59:09,03,03,59,239,09
35910,03:59:10,03,03,59,239,10
35911,03:59:11,03,03,59,239,11
35912,03:59:12,03,03,59,239,12
35913,03:59:13,03,03,59,239,13
35914,03:59:14,03,03,59,239,14
35915,03:59:15,03,03,59,239,15
35916,03:59:16,03,03,59,239,16
35917,03:59:17,03,03,59,239,17
35918,03:59:18,03,03,59,239,18
35919,03:59:19,03,03,59,239,19
35920,03:59:20,03,03,59,239,20
35921,03:59:21,03,03,59,239,21
35922,03:59:22,03,03,59,239,22
35923,03:59:23,03,03,59,239,23
35924,03:59:24,03,03,59,239,24
35925,03:59:25,03,03,59,239,25
35926,03:59:26,03,03,59,239,26
35927,03:59:27,03,03,59,239,27
35928,03:59:28,03,03,59,239,28
35929,03:59:29,03,03,59,239,29
35930,03:59:30,03,03,59,239,30
35931,03:59:31,03,03,59,239,31
35932,03:59:32,03,03,59,239,32
35933,03:59:33,03,03,59,239,33
35934,03:59:34,03,03,59,239,34
35935,03:59:35,03,03,59,239,35
35936,03:59:36,03,03,59,239,36
35937,03:59:37,03,03,59,239,37
35938,03:59:38,03,03,59,239,38
35939,03:59:39,03,03,59,239,39
35940,03:59:40,03,03,59,239,40
35941,03:59:41,03,03,59,239,41
35942,03:59:42,03,03,59,239,42
35943,03:59:43,03,03,59,239,43
35944,03:59:44,03,03,59,239,44
35945,03:59:45,03,03,59,239,45
35946,03:59:46,03,03,59,239,46
35947,03:59:47,03,03,59,239,47
35948,03:59:48,03,03,59,239,48
35949,03:59:49,03,03,59,239,49
35950,03:59:50,03,03,59,239,50
35951,03:59:51,03,03,59,239,51
35952,03:59:52,03,03,59,239,52
35953,03:59:53,03,03,59,239,53
35954,03:59:54,03,03,59,239,54
35955,03:59:55,03,03,59,239,55
35956,03:59:56,03,03,59,239,56
35957,03:59:57,03,03,59,239,57
35958,03:59:58,03,03,59,239,58
35959,03:59:59,03,03,59,239,59
40001,04:00:01,04,04,00,240,01
40002,04:00:02,04,04,00,240,02
40003,04:00:03,04,04,00,240,03
40004,04:00:04,04,04,00,240,04
40005,04:00:05,04,04,00,240,05
40006,04:00:06,04,04,00,240,06
40007,04:00:07,04,04,00,240,07
40008,04:00:08,04,04,00,240,08
40009,04:00:09,04,04,00,240,09
40010,04:00:10,04,04,00,240,10
40011,04:00:11,04,04,00,240,11
40012,04:00:12,04,04,00,240,12
40013,04:00:13,04,04,00,240,13
40014,04:00:14,04,04,00,240,14
40015,04:00:15,04,04,00,240,15
40016,04:00:16,04,04,00,240,16
40017,04:00:17,04,04,00,240,17
40018,04:00:18,04,04,00,240,18
40019,04:00:19,04,04,00,240,19
40020,04:00:20,04,04,00,240,20
40021,04:00:21,04,04,00,240,21
40022,04:00:22,04,04,00,240,22
40023,04:00:23,04,04,00,240,23
40024,04:00:24,04,04,00,240,24
40025,04:00:25,04,04,00,240,25
40026,04:00:26,04,04,00,240,26
40027,04:00:27,04,04,00,240,27
40028,04:00:28,04,04,00,240,28
40029,04:00:29,04,04,00,240,29
40030,04:00:30,04,04,00,240,30
40031,04:00:31,04,04,00,240,31
40032,04:00:32,04,04,00,240,32
40033,04:00:33,04,04,00,240,33
40034,04:00:34,04,04,00,240,34
40035,04:00:35,04,04,00,240,35
40036,04:00:36,04,04,00,240,36
40037,04:00:37,04,04,00,240,37
40038,04:00:38,04,04,00,240,38
40039,04:00:39,04,04,00,240,39
40040,04:00:40,04,04,00,240,40
40041,04:00:41,04,04,00,240,41
40042,04:00:42,04,04,00,240,42
40043,04:00:43,04,04,00,240,43
40044,04:00:44,04,04,00,240,44
40045,04:00:45,04,04,00,240,45
40046,04:00:46,04,04,00,240,46
40047,04:00:47,04,04,00,240,47
40048,04:00:48,04,04,00,240,48
40049,04:00:49,04,04,00,240,49
40050,04:00:50,04,04,00,240,50
40051,04:00:51,04,04,00,240,51
40052,04:00:52,04,04,00,240,52
40053,04:00:53,04,04,00,240,53
40054,04:00:54,04,04,00,240,54
40055,04:00:55,04,04,00,240,55
40056,04:00:56,04,04,00,240,56
40057,04:00:57,04,04,00,240,57
40058,04:00:58,04,04,00,240,58
40059,04:00:59,04,04,00,240,59
40101,04:01:01,04,04,01,241,01
40102,04:01:02,04,04,01,241,02
40103,04:01:03,04,04,01,241,03
40104,04:01:04,04,04,01,241,04
40105,04:01:05,04,04,01,241,05
40106,04:01:06,04,04,01,241,06
40107,04:01:07,04,04,01,241,07
40108,04:01:08,04,04,01,241,08
40109,04:01:09,04,04,01,241,09
40110,04:01:10,04,04,01,241,10
40111,04:01:11,04,04,01,241,11
40112,04:01:12,04,04,01,241,12
40113,04:01:13,04,04,01,241,13
40114,04:01:14,04,04,01,241,14
40115,04:01:15,04,04,01,241,15
40116,04:01:16,04,04,01,241,16
40117,04:01:17,04,04,01,241,17
40118,04:01:18,04,04,01,241,18
40119,04:01:19,04,04,01,241,19
40120,04:01:20,04,04,01,241,20
40121,04:01:21,04,04,01,241,21
40122,04:01:22,04,04,01,241,22
40123,04:01:23,04,04,01,241,23
40124,04:01:24,04,04,01,241,24
40125,04:01:25,04,04,01,241,25
40126,04:01:26,04,04,01,241,26
40127,04:01:27,04,04,01,241,27
40128,04:01:28,04,04,01,241,28
40129,04:01:29,04,04,01,241,29
40130,04:01:30,04,04,01,241,30
40131,04:01:31,04,04,01,241,31
40132,04:01:32,04,04,01,241,32
40133,04:01:33,04,04,01,241,33
40134,04:01:34,04,04,01,241,34
40135,04:01:35,04,04,01,241,35
40136,04:01:36,04,04,01,241,36
40137,04:01:37,04,04,01,241,37
40138,04:01:38,04,04,01,241,38
40139,04:01:39,04,04,01,241,39
40140,04:01:40,04,04,01,241,40
40141,04:01:41,04,04,01,241,41
40142,04:01:42,04,04,01,241,42
40143,04:01:43,04,04,01,241,43
40144,04:01:44,04,04,01,241,44
40145,04:01:45,04,04,01,241,45
40146,04:01:46,04,04,01,241,46
40147,04:01:47,04,04,01,241,47
40148,04:01:48,04,04,01,241,48
40149,04:01:49,04,04,01,241,49
40150,04:01:50,04,04,01,241,50
40151,04:01:51,04,04,01,241,51
40152,04:01:52,04,04,01,241,52
40153,04:01:53,04,04,01,241,53
40154,04:01:54,04,04,01,241,54
40155,04:01:55,04,04,01,241,55
40156,04:01:56,04,04,01,241,56
40157,04:01:57,04,04,01,241,57
40158,04:01:58,04,04,01,241,58
40159,04:01:59,04,04,01,241,59
40201,04:02:01,04,04,02,242,01
40202,04:02:02,04,04,02,242,02
40203,04:02:03,04,04,02,242,03
40204,04:02:04,04,04,02,242,04
40205,04:02:05,04,04,02,242,05
40206,04:02:06,04,04,02,242,06
40207,04:02:07,04,04,02,242,07
40208,04:02:08,04,04,02,242,08
40209,04:02:09,04,04,02,242,09
40210,04:02:10,04,04,02,242,10
40211,04:02:11,04,04,02,242,11
40212,04:02:12,04,04,02,242,12
40213,04:02:13,04,04,02,242,13
40214,04:02:14,04,04,02,242,14
40215,04:02:15,04,04,02,242,15
40216,04:02:16,04,04,02,242,16
40217,04:02:17,04,04,02,242,17
40218,04:02:18,04,04,02,242,18
40219,04:02:19,04,04,02,242,19
40220,04:02:20,04,04,02,242,20
40221,04:02:21,04,04,02,242,21
40222,04:02:22,04,04,02,242,22
40223,04:02:23,04,04,02,242,23
40224,04:02:24,04,04,02,242,24
40225,04:02:25,04,04,02,242,25
40226,04:02:26,04,04,02,242,26
40227,04:02:27,04,04,02,242,27
40228,04:02:28,04,04,02,242,28
40229,04:02:29,04,04,02,242,29
40230,04:02:30,04,04,02,242,30
40231,04:02:31,04,04,02,242,31
40232,04:02:32,04,04,02,242,32
40233,04:02:33,04,04,02,242,33
40234,04:02:34,04,04,02,242,34
40235,04:02:35,04,04,02,242,35
40236,04:02:36,04,04,02,242,36
40237,04:02:37,04,04,02,242,37
40238,04:02:38,04,04,02,242,38
40239,04:02:39,04,04,02,242,39
40240,04:02:40,04,04,02,242,40
40241,04:02:41,04,04,02,242,41
40242,04:02:42,04,04,02,242,42
40243,04:02:43,04,04,02,242,43
40244,04:02:44,04,04,02,242,44
40245,04:02:45,04,04,02,242,45
40246,04:02:46,04,04,02,242,46
40247,04:02:47,04,04,02,242,47
40248,04:02:48,04,04,02,242,48
40249,04:02:49,04,04,02,242,49
40250,04:02:50,04,04,02,242,50
40251,04:02:51,04,04,02,242,51
40252,04:02:52,04,04,02,242,52
40253,04:02:53,04,04,02,242,53
40254,04:02:54,04,04,02,242,54
40255,04:02:55,04,04,02,242,55
40256,04:02:56,04,04,02,242,56
40257,04:02:57,04,04,02,242,57
40258,04:02:58,04,04,02,242,58
40259,04:02:59,04,04,02,242,59
40301,04:03:01,04,04,03,243,01
40302,04:03:02,04,04,03,243,02
40303,04:03:03,04,04,03,243,03
40304,04:03:04,04,04,03,243,04
40305,04:03:05,04,04,03,243,05
40306,04:03:06,04,04,03,243,06
40307,04:03:07,04,04,03,243,07
40308,04:03:08,04,04,03,243,08
40309,04:03:09,04,04,03,243,09
40310,04:03:10,04,04,03,243,10
40311,04:03:11,04,04,03,243,11
40312,04:03:12,04,04,03,243,12
40313,04:03:13,04,04,03,243,13
40314,04:03:14,04,04,03,243,14
40315,04:03:15,04,04,03,243,15
40316,04:03:16,04,04,03,243,16
40317,04:03:17,04,04,03,243,17
40318,04:03:18,04,04,03,243,18
40319,04:03:19,04,04,03,243,19
40320,04:03:20,04,04,03,243,20
40321,04:03:21,04,04,03,243,21
40322,04:03:22,04,04,03,243,22
40323,04:03:23,04,04,03,243,23
40324,04:03:24,04,04,03,243,24
40325,04:03:25,04,04,03,243,25
40326,04:03:26,04,04,03,243,26
40327,04:03:27,04,04,03,243,27
40328,04:03:28,04,04,03,243,28
40329,04:03:29,04,04,03,243,29
40330,04:03:30,04,04,03,243,30
40331,04:03:31,04,04,03,243,31
40332,04:03:32,04,04,03,243,32
40333,04:03:33,04,04,03,243,33
40334,04:03:34,04,04,03,243,34
40335,04:03:35,04,04,03,243,35
40336,04:03:36,04,04,03,243,36
40337,04:03:37,04,04,03,243,37
40338,04:03:38,04,04,03,243,38
40339,04:03:39,04,04,03,243,39
40340,04:03:40,04,04,03,243,40
40341,04:03:41,04,04,03,243,41
40342,04:03:42,04,04,03,243,42
40343,04:03:43,04,04,03,243,43
40344,04:03:44,04,04,03,243,44
40345,04:03:45,04,04,03,243,45
40346,04:03:46,04,04,03,243,46
40347,04:03:47,04,04,03,243,47
40348,04:03:48,04,04,03,243,48
40349,04:03:49,04,04,03,243,49
40350,04:03:50,04,04,03,243,50
40351,04:03:51,04,04,03,243,51
40352,04:03:52,04,04,03,243,52
40353,04:03:53,04,04,03,243,53
40354,04:03:54,04,04,03,243,54
40355,04:03:55,04,04,03,243,55
40356,04:03:56,04,04,03,243,56
40357,04:03:57,04,04,03,243,57
40358,04:03:58,04,04,03,243,58
40359,04:03:59,04,04,03,243,59
40401,04:04:01,04,04,04,244,01
40402,04:04:02,04,04,04,244,02
40403,04:04:03,04,04,04,244,03
40404,04:04:04,04,04,04,244,04
40405,04:04:05,04,04,04,244,05
40406,04:04:06,04,04,04,244,06
40407,04:04:07,04,04,04,244,07
40408,04:04:08,04,04,04,244,08
40409,04:04:09,04,04,04,244,09
40410,04:04:10,04,04,04,244,10
40411,04:04:11,04,04,04,244,11
40412,04:04:12,04,04,04,244,12
40413,04:04:13,04,04,04,244,13
40414,04:04:14,04,04,04,244,14
40415,04:04:15,04,04,04,244,15
40416,04:04:16,04,04,04,244,16
40417,04:04:17,04,04,04,244,17
40418,04:04:18,04,04,04,244,18
40419,04:04:19,04,04,04,244,19
40420,04:04:20,04,04,04,244,20
40421,04:04:21,04,04,04,244,21
40422,04:04:22,04,04,04,244,22
40423,04:04:23,04,04,04,244,23
40424,04:04:24,04,04,04,244,24
40425,04:04:25,04,04,04,244,25
40426,04:04:26,04,04,04,244,26
40427,04:04:27,04,04,04,244,27
40428,04:04:28,04,04,04,244,28
40429,04:04:29,04,04,04,244,29
40430,04:04:30,04,04,04,244,30
40431,04:04:31,04,04,04,244,31
40432,04:04:32,04,04,04,244,32
40433,04:04:33,04,04,04,244,33
40434,04:04:34,04,04,04,244,34
40435,04:04:35,04,04,04,244,35
40436,04:04:36,04,04,04,244,36
40437,04:04:37,04,04,04,244,37
40438,04:04:38,04,04,04,244,38
40439,04:04:39,04,04,04,244,39
40440,04:04:40,04,04,04,244,40
40441,04:04:41,04,04,04,244,41
40442,04:04:42,04,04,04,244,42
40443,04:04:43,04,04,04,244,43
40444,04:04:44,04,04,04,244,44
40445,04:04:45,04,04,04,244,45
40446,04:04:46,04,04,04,244,46
40447,04:04:47,04,04,04,244,47
40448,04:04:48,04,04,04,244,48
40449,04:04:49,04,04,04,244,49
40450,04:04:50,04,04,04,244,50
40451,04:04:51,04,04,04,244,51
40452,04:04:52,04,04,04,244,52
40453,04:04:53,04,04,04,244,53
40454,04:04:54,04,04,04,244,54
40455,04:04:55,04,04,04,244,55
40456,04:04:56,04,04,04,244,56
40457,04:04:57,04,04,04,244,57
40458,04:04:58,04,04,04,244,58
40459,04:04:59,04,04,04,244,59
40501,04:05:01,04,04,05,245,01
40502,04:05:02,04,04,05,245,02
40503,04:05:03,04,04,05,245,03
40504,04:05:04,04,04,05,245,04
40505,04:05:05,04,04,05,245,05
40506,04:05:06,04,04,05,245,06
40507,04:05:07,04,04,05,245,07
40508,04:05:08,04,04,05,245,08
40509,04:05:09,04,04,05,245,09
40510,04:05:10,04,04,05,245,10
40511,04:05:11,04,04,05,245,11
40512,04:05:12,04,04,05,245,12
40513,04:05:13,04,04,05,245,13
40514,04:05:14,04,04,05,245,14
40515,04:05:15,04,04,05,245,15
40516,04:05:16,04,04,05,245,16
40517,04:05:17,04,04,05,245,17
40518,04:05:18,04,04,05,245,18
40519,04:05:19,04,04,05,245,19
40520,04:05:20,04,04,05,245,20
40521,04:05:21,04,04,05,245,21
40522,04:05:22,04,04,05,245,22
40523,04:05:23,04,04,05,245,23
40524,04:05:24,04,04,05,245,24
40525,04:05:25,04,04,05,245,25
40526,04:05:26,04,04,05,245,26
40527,04:05:27,04,04,05,245,27
40528,04:05:28,04,04,05,245,28
40529,04:05:29,04,04,05,245,29
40530,04:05:30,04,04,05,245,30
40531,04:05:31,04,04,05,245,31
40532,04:05:32,04,04,05,245,32
40533,04:05:33,04,04,05,245,33
40534,04:05:34,04,04,05,245,34
40535,04:05:35,04,04,05,245,35
40536,04:05:36,04,04,05,245,36
40537,04:05:37,04,04,05,245,37
40538,04:05:38,04,04,05,245,38
40539,04:05:39,04,04,05,245,39
40540,04:05:40,04,04,05,245,40
40541,04:05:41,04,04,05,245,41
40542,04:05:42,04,04,05,245,42
40543,04:05:43,04,04,05,245,43
40544,04:05:44,04,04,05,245,44
40545,04:05:45,04,04,05,245,45
40546,04:05:46,04,04,05,245,46
40547,04:05:47,04,04,05,245,47
40548,04:05:48,04,04,05,245,48
40549,04:05:49,04,04,05,245,49
40550,04:05:50,04,04,05,245,50
40551,04:05:51,04,04,05,245,51
40552,04:05:52,04,04,05,245,52
40553,04:05:53,04,04,05,245,53
40554,04:05:54,04,04,05,245,54
40555,04:05:55,04,04,05,245,55
40556,04:05:56,04,04,05,245,56
40557,04:05:57,04,04,05,245,57
40558,04:05:58,04,04,05,245,58
40559,04:05:59,04,04,05,245,59
40601,04:06:01,04,04,06,246,01
40602,04:06:02,04,04,06,246,02
40603,04:06:03,04,04,06,246,03
40604,04:06:04,04,04,06,246,04
40605,04:06:05,04,04,06,246,05
40606,04:06:06,04,04,06,246,06
40607,04:06:07,04,04,06,246,07
40608,04:06:08,04,04,06,246,08
40609,04:06:09,04,04,06,246,09
40610,04:06:10,04,04,06,246,10
40611,04:06:11,04,04,06,246,11
40612,04:06:12,04,04,06,246,12
40613,04:06:13,04,04,06,246,13
40614,04:06:14,04,04,06,246,14
40615,04:06:15,04,04,06,246,15
40616,04:06:16,04,04,06,246,16
40617,04:06:17,04,04,06,246,17
40618,04:06:18,04,04,06,246,18
40619,04:06:19,04,04,06,246,19
40620,04:06:20,04,04,06,246,20
40621,04:06:21,04,04,06,246,21
40622,04:06:22,04,04,06,246,22
40623,04:06:23,04,04,06,246,23
40624,04:06:24,04,04,06,246,24
40625,04:06:25,04,04,06,246,25
40626,04:06:26,04,04,06,246,26
40627,04:06:27,04,04,06,246,27
40628,04:06:28,04,04,06,246,28
40629,04:06:29,04,04,06,246,29
40630,04:06:30,04,04,06,246,30
40631,04:06:31,04,04,06,246,31
40632,04:06:32,04,04,06,246,32
40633,04:06:33,04,04,06,246,33
40634,04:06:34,04,04,06,246,34
40635,04:06:35,04,04,06,246,35
40636,04:06:36,04,04,06,246,36
40637,04:06:37,04,04,06,246,37
40638,04:06:38,04,04,06,246,38
40639,04:06:39,04,04,06,246,39
40640,04:06:40,04,04,06,246,40
40641,04:06:41,04,04,06,246,41
40642,04:06:42,04,04,06,246,42
40643,04:06:43,04,04,06,246,43
40644,04:06:44,04,04,06,246,44
40645,04:06:45,04,04,06,246,45
40646,04:06:46,04,04,06,246,46
40647,04:06:47,04,04,06,246,47
40648,04:06:48,04,04,06,246,48
40649,04:06:49,04,04,06,246,49
40650,04:06:50,04,04,06,246,50
40651,04:06:51,04,04,06,246,51
40652,04:06:52,04,04,06,246,52
40653,04:06:53,04,04,06,246,53
40654,04:06:54,04,04,06,246,54
40655,04:06:55,04,04,06,246,55
40656,04:06:56,04,04,06,246,56
40657,04:06:57,04,04,06,246,57
40658,04:06:58,04,04,06,246,58
40659,04:06:59,04,04,06,246,59
40701,04:07:01,04,04,07,247,01
40702,04:07:02,04,04,07,247,02
40703,04:07:03,04,04,07,247,03
40704,04:07:04,04,04,07,247,04
40705,04:07:05,04,04,07,247,05
40706,04:07:06,04,04,07,247,06
40707,04:07:07,04,04,07,247,07
40708,04:07:08,04,04,07,247,08
40709,04:07:09,04,04,07,247,09
40710,04:07:10,04,04,07,247,10
40711,04:07:11,04,04,07,247,11
40712,04:07:12,04,04,07,247,12
40713,04:07:13,04,04,07,247,13
40714,04:07:14,04,04,07,247,14
40715,04:07:15,04,04,07,247,15
40716,04:07:16,04,04,07,247,16
40717,04:07:17,04,04,07,247,17
40718,04:07:18,04,04,07,247,18
40719,04:07:19,04,04,07,247,19
40720,04:07:20,04,04,07,247,20
40721,04:07:21,04,04,07,247,21
40722,04:07:22,04,04,07,247,22
40723,04:07:23,04,04,07,247,23
40724,04:07:24,04,04,07,247,24
40725,04:07:25,04,04,07,247,25
40726,04:07:26,04,04,07,247,26
40727,04:07:27,04,04,07,247,27
40728,04:07:28,04,04,07,247,28
40729,04:07:29,04,04,07,247,29
40730,04:07:30,04,04,07,247,30
40731,04:07:31,04,04,07,247,31
40732,04:07:32,04,04,07,247,32
40733,04:07:33,04,04,07,247,33
40734,04:07:34,04,04,07,247,34
40735,04:07:35,04,04,07,247,35
40736,04:07:36,04,04,07,247,36
40737,04:07:37,04,04,07,247,37
40738,04:07:38,04,04,07,247,38
40739,04:07:39,04,04,07,247,39
40740,04:07:40,04,04,07,247,40
40741,04:07:41,04,04,07,247,41
40742,04:07:42,04,04,07,247,42
40743,04:07:43,04,04,07,247,43
40744,04:07:44,04,04,07,247,44
40745,04:07:45,04,04,07,247,45
40746,04:07:46,04,04,07,247,46
40747,04:07:47,04,04,07,247,47
40748,04:07:48,04,04,07,247,48
40749,04:07:49,04,04,07,247,49
40750,04:07:50,04,04,07,247,50
40751,04:07:51,04,04,07,247,51
40752,04:07:52,04,04,07,247,52
40753,04:07:53,04,04,07,247,53
40754,04:07:54,04,04,07,247,54
40755,04:07:55,04,04,07,247,55
40756,04:07:56,04,04,07,247,56
40757,04:07:57,04,04,07,247,57
40758,04:07:58,04,04,07,247,58
40759,04:07:59,04,04,07,247,59
40801,04:08:01,04,04,08,248,01
40802,04:08:02,04,04,08,248,02
40803,04:08:03,04,04,08,248,03
40804,04:08:04,04,04,08,248,04
40805,04:08:05,04,04,08,248,05
40806,04:08:06,04,04,08,248,06
40807,04:08:07,04,04,08,248,07
40808,04:08:08,04,04,08,248,08
40809,04:08:09,04,04,08,248,09
40810,04:08:10,04,04,08,248,10
40811,04:08:11,04,04,08,248,11
40812,04:08:12,04,04,08,248,12
40813,04:08:13,04,04,08,248,13
40814,04:08:14,04,04,08,248,14
40815,04:08:15,04,04,08,248,15
40816,04:08:16,04,04,08,248,16
40817,04:08:17,04,04,08,248,17
40818,04:08:18,04,04,08,248,18
40819,04:08:19,04,04,08,248,19
40820,04:08:20,04,04,08,248,20
40821,04:08:21,04,04,08,248,21
40822,04:08:22,04,04,08,248,22
40823,04:08:23,04,04,08,248,23
40824,04:08:24,04,04,08,248,24
40825,04:08:25,04,04,08,248,25
40826,04:08:26,04,04,08,248,26
40827,04:08:27,04,04,08,248,27
40828,04:08:28,04,04,08,248,28
40829,04:08:29,04,04,08,248,29
40830,04:08:30,04,04,08,248,30
40831,04:08:31,04,04,08,248,31
40832,04:08:32,04,04,08,248,32
40833,04:08:33,04,04,08,248,33
40834,04:08:34,04,04,08,248,34
40835,04:08:35,04,04,08,248,35
40836,04:08:36,04,04,08,248,36
40837,04:08:37,04,04,08,248,37
40838,04:08:38,04,04,08,248,38
40839,04:08:39,04,04,08,248,39
40840,04:08:40,04,04,08,248,40
40841,04:08:41,04,04,08,248,41
40842,04:08:42,04,04,08,248,42
40843,04:08:43,04,04,08,248,43
40844,04:08:44,04,04,08,248,44
40845,04:08:45,04,04,08,248,45
40846,04:08:46,04,04,08,248,46
40847,04:08:47,04,04,08,248,47
40848,04:08:48,04,04,08,248,48
40849,04:08:49,04,04,08,248,49
40850,04:08:50,04,04,08,248,50
40851,04:08:51,04,04,08,248,51
40852,04:08:52,04,04,08,248,52
40853,04:08:53,04,04,08,248,53
40854,04:08:54,04,04,08,248,54
40855,04:08:55,04,04,08,248,55
40856,04:08:56,04,04,08,248,56
40857,04:08:57,04,04,08,248,57
40858,04:08:58,04,04,08,248,58
40859,04:08:59,04,04,08,248,59
40901,04:09:01,04,04,09,249,01
40902,04:09:02,04,04,09,249,02
40903,04:09:03,04,04,09,249,03
40904,04:09:04,04,04,09,249,04
40905,04:09:05,04,04,09,249,05
40906,04:09:06,04,04,09,249,06
40907,04:09:07,04,04,09,249,07
40908,04:09:08,04,04,09,249,08
40909,04:09:09,04,04,09,249,09
40910,04:09:10,04,04,09,249,10
40911,04:09:11,04,04,09,249,11
40912,04:09:12,04,04,09,249,12
