378,36
379,15
379,20
379,22
380,30
380,5
381,16
381,22
381,39
382,26
382,29
382,30
383,10
383,17
383,21
384,10
384,21
384,35
385,10
385,40
386,19
386,38
387,30
387,34
387,38
388,18
388,21
388,7
389,16
389,20
390,25
390,28
390,38
391,13
391,2
391,26
392,25
392,26
392,27
393,18
393,27
393,36
394,18
394,21
394,40
395,22
395,29
395,38
396,1
396,15
396,18
397,16
397,19
397,20
398,16
398,21
398,22
399,10
399,13
400,15
400,23
401,10
401,25
401,38
402,1
402,2
402,35
403,2
403,33
403,39
404,15
404,28
404,38
405,10
405,21
405,8
406,1
406,10
406,30
407,11
407,32
408,10
408,37
409,2
409,33
409,7
410,18
410,25
410,26
411,19
411,20
411,9
412,26
412,29
412,4
413,1
413,36
414,10
414,22
414,40
415,1
415,15
415,20
416,22
416,33
416,36
417,10
417,32
418,1
418,13
418,7
419,26
419,30
419,39
420,2
420,20
420,36
421,36
421,38
422,16
422,33
422,4
423,20
423,21
424,26
424,29
424,7
425,22
425,27
425,7
426,1
426,19
426,2
427,15
427,25
427,29
428,29
429,33
429,36
430,10
430,18
430,29
431,20
431,29
431,32
432,11
432,20
432,34
433,10
433,17
433,30
434,20
434,26
434,7
435,14
436,20
436,39
437,15
437,20
437,38
438,10
438,15
438,21
439,18
439,2
439,38
440,10
440,21
440,25
441,14
441,18
441,21
442,21
442,24
442,30
443,10
443,21
443,22
444,10
444,18
444,36
445,10
445,14
445,20
446,1
446,18
446,7
447,21
447,28
447,38
448,18
448,38
449,10
449,18
449,32
450,11
450,22
450,29
451,2
451,26
451,40
452,22
452,27
452,38
453,15
453,20
453,36
454,14
454,20
454,21
455,10
455,33
455,4
456,39
456,8
457,15
457,20
457,29
458,10
458,38
458,4
459,20
459,36
459,39
460,11
460,38
461,21
461,22
461,3
462,10
462,20
462,21
463,15
463,26
463,30
464,20
464,34
464,7
465,20
465,21
465,7
466,20
466,3
466,4
467,20
467,22
467,26
468,20
468,26
468,33
469,18
469,21
469,30
470,22
470,3
471,2
471,20
471,23
472,21
472,32
472,4
473,10
473,21
473,23
474,10
474,18
474,33
475,10
475,21
475,24
476,18
476,21
476,22
477,34
477,38
477,40
478,10
478,20
478,39
479,29
479,34
479,38
480,10
480,18
480,2
481,14
481,15
481,20
482,18
482,40
483,15
483,18
483,36
484,13
484,20
484,21
485,13
486,21
486,26
486,40
487,10
487,33
487,38
488,10
488,29
488,37
489,18
489,25
489,32
490,28
490,37
490,8
491,20
491,22
491,4
492,1
492,30
492,4
493,20
493,33
494,14
494,15
494,32
495,24
495,26
495,30
496,1
496,21
496,32
497,16
497,20
497,23
498,15
498,33
498,4
499,16
499,36
499,4
500,32
500,36
501,15
501,32
501,36
502,15
502,26
502,32
503,33
503,38
503,4
504,20
504,36
504,4
505,3
505,32
505,36
506,26
507,15
507,18
507,22
508,33
508,36
508,4
509,26
509,36
509,7
510,27
510,33
510,34
511,20
511,26
511,29
512,14
512,15
512,26
513,25
513,7
514,21
514,26
514,32
515,2
515,27
515,33
516,13
516,20
516,29
517,15
517,34
517,38
518,2
518,20
518,5
519,20
519,36
520,19
521,15
521,18
521,29
522,10
522,30
522,7
523,15
523,27
523,36
524,11
524,37
524,39
525,23
525,26
525,36
526,38
526,8
527,21
527,30
527,32
528,18
528,30
528,7
529,2
529,36
529,4
530,2
530,29
531,1
532,28
532,34
532,37
533,10
533,16
533,29
534,18
534,22
534,32
535,13
535,25
535,8
536,26
536,29
537,21
537,25
537,32
538,2
538,26
538,36
539,18
539,21
539,35
540,18
540,21
540,29
541,13
541,17
541,21
542,32
542,33
543,22
543,32
543,33
544,23
544,37
545,1
545,17
545,7
546,15
546,26
546,27
547,3
547,38
547,39
548,11
548,26
548,28
549,11
549,28
549,34
550,20
550,21
550,3
551,18
551,21
551,4
552,3
552,34
552,38
553,20
553,39
553,5
554,1
554,2
554,36
555,20
555,26
555,5
556,18
556,32
556,34
557,30
557,38
558,27
558,7
559,18
559,26
559,39
560,1
560,33
560,7
561,21
561,32
561,38
562,28
562,3
562,38
563,22
563,36
563,38
564,28
564,32
564,38
565,11
565,34
565,36
566,16
566,21
566,32
567,15
567,2
567,22
568,10
568,21
568,33
569,3
569,38
570,16
570,37
571,13
571,14
572,14
572,15
572,17
573,14
573,20
573,26
574,27
574,38
574,40
575,2
575,20
575,21
576,10
576,30
576,36
577,21
577,35
577,5
578,15
578,21
578,4
579,2
579,20
579,26
580,10
580,15
581,15
581,2
581,32
582,18
583,11
583,37
583,38
584,1
584,26
584,32
585,15
585,21
585,27
586,18
586,20
586,27
587,15
587,25
588,26
588,30
588,7
589,11
589,20
589,21
590,26
590,34
591,1
591,32
591,7
592,1
592,34
592,38
593,16
593,26
593,39
594,38
594,6
595,32
595,33
595,36
596,1
596,15
596,26
597,33
597,4
597,40
598,10
598,30
598,32
599,27
599,40
600,2
600,26
600,33
601,20
601,32
601,33
602,16
602,38
602,40
603,17
603,35
603,8
604,10
604,21
604,29
605,10
605,2
605,20
606,20
606,38
606,40
607,14
607,15
607,23
608,22
608,36
608,39
609,36
610,15
610,21
610,22
611,14
611,37
611,8
612,10
612,4
613,10
613,33
614,21
614,40
615,19
615,21
615,29
616,15
616,4
616,5
617,21
617,32
617,37
618,13
618,26
618,38
619,32
619,34
619,37
620,10
620,18
620,21
621,1
621,38
622,20
622,21
622,38
623,11
623,20
623,38
624,21
624,38
624,39
625,21
625,32
625,7
626,10
626,27
626,36
627,19
627,36
628,26
628,37
628,8
629,1
629,26
629,38
630,21
630,5
630,7
631,15
631,26
631,38
632,20
632,3
632,5
633,10
633,19
633,21
634,20
634,29
635,23
635,27
635,36
636,20
636,21
636,33
637,2
637,3
637,36
638,21
638,22
638,27
639,38
639,4
639,40
640,1
640,26
641,1
641,2
641,21
642,25
642,36
642,39
643,10
643,29
644,18
644,29
644,32
645,1
645,24
645,7
646,18
646,26
646,8
647,27
647,36
647,39
648,10
648,2
648,39
649,30
649,7
650,10
650,14
651,21
651,22
651,29
652,1
652,24
652,30
653,36
653,4
654,15
654,36
654,38
655,18
655,32
655,7
656,2
656,21
656,33
657,16
657,21
658,28
658,34
659,23
659,32
660,37
660,39
660,8
661,18
661,26
661,4
662,18
662,26
662,36
663,37
663,38
663,39
664,27
665,2
665,32
665,4
666,20
666,6
667,10
667,18
667,7
668,37
668,5
668,8
669,26
669,34
669,38
670,1
670,10
670,7
671,1
671,19
671,21
672,26
672,38
672,5
673,11
673,21
673,38
674,10
674,25
675,2
675,27
675,39
676,10
676,20
676,38
677,10
677,28
677,36
678,10
678,18
678,30
679,18
679,21
679,37
680,20
680,21
680,30
681,10
681,34
681,38
682,26
682,32
682,5
683,15
683,22
683,39
684,33
684,34
684,36
685,18
685,37
685,40
686,20
686,21
686,4
687,18
687,26
687,5
688,27
688,34
688,36
689,15
689,38
689,40
690,21
690,3
690,5
691,18
691,26
691,33
692,20
692,23
693,15
693,16
694,10
694,21
694,28
695,1
695,28
696,13
696,15
696,29
697,18
697,27
697,32
698,29
698,32
698,4
699,18
699,20
700,20
700,28
700,38
701,21
701,38
701,4
702,10
702,16
702,20
703,17
703,20
703,21
704,25
704,26
704,38
705,34
705,38
705,4
706,22
706,32
706,7
707,21
707,26
707,5
708,16
708,22
709,18
709,5
710,16
710,20
710,38
711,15
711,26
711,4
712,21
712,32
712,35
713,36
713,8
714,18
714,26
714,38
715,2
715,26
715,4
716,20
716,27
717,23
717,26
717,32
718,1
718,26
718,39
719,16
719,21
719,29
720,25
721,15
721,21
721,32
722,10
722,18
723,33
723,37
724,26
724,32
724,36
725,26
725,30
725,37
726,22
726,39
727,15
727,18
727,38
728,15
728,22
729,21
729,26
729,3
730,1
730,2
730,30
731,20
731,32
731,40
732,32
733,10
733,21
734,10
734,20
735,26
735,34
735,40
736,22
736,26
737,15
737,29
738,1
738,2
738,7
739,13
739,5
740,11
740,34
740,37
741,17
741,26
741,35
742,15
742,21
742,25
743,20
743,21
743,5
744,15
744,40
745,18
745,2
745,33
746,21
746,32
746,5
747,33
747,4
747,7
748,10
748,29
748,5
749,18
749,36
750,21
750,34
750,38
751,10
751,38
751,40
752,25
752,26
752,34
753,1
753,33
753,4
754,18
754,2
754,32
755,2
755,21
755,32
756,18
756,32
756,4
757,16
757,25
757,8
758,18
758,32
759,27
759,33
759,36
760,22
760,28
760,38
761,1
761,10
761,25
762,22
762,33
762,4
763,14
763,20
764,7
765,25
765,3
766,10
766,20
766,3
767,17
767,27
767,36
768,10
768,20
768,4
769,10
769,21
769,27
770,26
770,7
771,10
771,16
771,8
772,22
772,26
772,4
773,18
773,3
774,10
774,21
774,4
775,18
775,26
775,35
776,14
776,21
776,29
777,1
777,15
777,21
778,10
778,15
778,20
779,11
779,18
779,34
780,1
780,18
780,24
781,10
781,16
781,35
782,20
782,22
782,29
783,36
783,38
783,40
784,1
784,30
785,11
785,36
786,10
786,18
786,27
787,20
787,22
787,5
788,15
788,27
789,26
789,38
789,8
790,22
790,27
790,40
791,1
791,30
791,32
792,37
793,2
793,21
793,7
794,22
794,4
795,22
795,25
795,39
796,10
796,22
797,20
797,38
798,10
798,16
798,4
799,26
799,33
799,4
800,15
800,20
800,25
801,18
801,23
801,27
802,22
802,38
802,40
803,21
803,35
803,36
804,21
804,22
804,36
805,1
805,18
806,21
806,32
806,36
807,21
807,38
807,40
808,2
808,26
808,30
809,20
809,23
809,4
810,20
810,3
810,36
811,26
811,27
811,30
812,8
813,20
813,25
813,36
814,15
814,32
814,40
815,10
815,21
815,9
816,19
816,2
817,21
817,29
817,36
818,20
818,27
818,32
819,17
819,20
820,20
820,21
820,22
821,1
821,18
821,20
822,15
822,33
822,5
823,15
823,29
823,5
824,20
824,9
825,2
825,30
825,7
826,11
826,26
826,37
827,15
827,39
828,2
828,20
828,27
829,13
829,2
829,20
830,26
830,27
830,39
831,29
831,36
832,16
832,39
833,36
833,39
833,4
834,11
834,26
834,36
835,38
835,39
835,8
836,10
836,23
837,15
837,20
837,8
838,21
838,29
838,39
839,2
839,20
839,25
840,20
840,29
840,5
841,27
841,34
841,38
842,27
842,32
843,26
843,39
844,13
844,15
844,32
845,20
845,33
845,36
846,2
846,39
846,4
847,10
847,37
847,8
848,20
848,21
848,35
849,13
849,20
849,26
850,18
850,20
850,30
851,15
851,16
851,29
852,26
852,28
852,38
853,15
853,2
853,26
854,21
854,22
854,4
855,26
855,40
855,7
856,23
856,26
857,3
857,38
857,5
858,23
859,34
859,36
859,38
860,29
860,32
861,20
861,22
862,1
862,36
862,38
863,1
863,20
863,21
864,18
864,24
864,26
865,18
865,32
865,38
866,15
866,32
866,33
867,37
867,8
868,2
868,3
868,4
869,2
869,21
869,36
870,2
870,21
870,27
871,22
871,32
871,36
872,15
872,34
872,5
873,19
873,26
873,30
874,27
874,32
874,4
875,16
875,37
875,8
876,10
876,21
876,7
877,26
877,29
877,32
878,21
878,30
879,22
879,30
880,21
880,28
880,34
881,15
881,36
882,18
882,23
882,33
883,11
883,18
883,22
884,20
884,29
884,4
885,21
885,32
885,34
886,29
886,38
887,30
887,32
887,7
888,1
888,2
889,15
889,17
889,22
890,14
890,20
890,29
891,19
891,26
892,13
892,15
893,20
893,26
893,34
894,37
894,38
894,8
895,4
896,10
896,30
896,37
897,27
897,3
897,36
898,21
898,27
898,36
899,21
899,22
899,33
900,2
900,26
900,7
901,19
901,21
901,30
902,15
902,32
902,39
903,34
904,21
904,27
905,2
905,21
905,38
906,18
906,26
906,27
907,20
907,40
908,22
908,26
908,40
909,25
909,39
910,20
910,36
910,5
911,10
911,28
911,38
912,15
912,29
912,38
913,15
913,18
913,20
914,20
914,30
914,7
915,26
915,36
915,5
916,2
916,30
917,22
917,38
917,7
918,20
918,23
918,29
919,11
919,37
919,8
920,15
920,33
920,40
921,34
921,4
922,20
922,4
922,8
923,10
923,2
923,4
924,18
924,27
924,33
925,26
925,36
925,4
926,16
926,26
926,38
927,18
927,28
927,34
928,1
928,18
928,26
929,21
929,27
929,32
930,28
930,38
930,39
931,10
931,27
932,11
932,21
933,10
933,13
933,16
934,26
934,36
934,39
935,18
935,2
935,4
936,29
936,5
937,21
937,23
937,26
938,15
938,18
938,23
939,1
939,7
940,10
940,17
941,20
941,29
941,40
942,29
942,36
942,38
943,29
943,3
943,5
944,18
944,30
944,32
945,34
945,38
945,5
946,18
946,24
946,30
947,10
947,13
947,20
948,29
948,40
949,10
949,14
949,18
950,16
950,26
950,36
951,20
951,38
951,8
952,2
952,33
953,22
953,27
953,39
954,15
954,21
954,3
955,26
955,4
956,2
956,32
956,36
957,15
957,18
958,13
958,18
958,20
959,10
959,18
959,37
960,1
960,10
960,21
961,21
961,26
961,30
962,11
963,20
963,22
963,27
964,20
964,38
964,39
965,18
965,26
965,30
966,20
966,5
966,8
967,26
967,5
967,7
968,11
968,38
968,39
969,27
969,34
970,13
970,38
971,26
971,5
972,10
972,20
972,37
973,18
973,21
973,27
974,20
974,36
974,38
975,15
975,21
975,36
976,20
976,21
976,27
977,13
977,20
978,10
978,15
978,29
979,2
979,22
979,4
980,26
980,29
980,3
981,18
981,29
981,40
982,20
982,32
983,11
983,20
983,40
984,22
984,27
984,32
985,22
985,29
985,40
986,30
986,33
986,4
987,1
987,21
987,30
988,36
988,5
989,10
989,20
989,30
990,18
990,20
990,29
991,16
991,8
992,16
992,18
992,26
993,15
993,26
993,39
994,15
994,2
994,29
995,14
995,16
995,26
996,26
996,27
996,36
997,21
997,23
998,22
998,32
998,34
999,21
999,23
999,32
1000,10
1000,17
1000,35
1001,22
1001,26
1001,28
1002,21
1002,36
1003,1
1003,18
1003,32
1004,1
1004,36
1004,7
1005,1
1005,11
1005,30
1006,2
1006,36
1007,21
1007,32
1007,40
1008,1
1008,21
1008,26
1009,18
1009,36
1009,38
1010,27
1010,36
1011,15
1011,20
1011,33
1012,18
1012,20
1012,26
1013,14
1013,20
1013,36
1014,27
1014,32
1014,33
1015,11
1015,36
1015,38
1016,17
1017,20
1017,26
1017,39
1018,1
1018,7
1018,8
1019,26
1019,33
1019,7
1020,22
1020,34
1020,38
1021,15
1021,20
1021,23
1022,11
1022,21
1022,29
1023,2
1023,26
1023,32
1024,21
1024,36
1024,39
1025,11
1025,34
1026,16
1026,26
1026,3
1027,15
1027,26
1027,29
1028,22
1028,32
1028,40
1029,20
1029,21
1029,39
1030,10
1030,18
1030,20
1031,15
1031,20
1031,27
1032,27
1032,33
1032,4
1033,11
1033,20
1033,37
1034,20
1034,23
1034,26
1035,27
1035,36
1035,40
1036,15
1036,26
1036,36
1037,2
1037,36
1037,38
1038,21
1038,29
1039,18
1039,27
1039,7
1040,26
1040,27
1040,38
1041,29
1041,32
1041,5
1042,28
1042,30
1042,38
1043,10
1043,11
1043,37
1044,28
1044,34
1044,38
1045,22
1045,33
1046,2
1046,21
1046,26
1047,15
1047,36
1047,4
1048,14
1048,26
1048,32
1049,39
1050,20
1050,21
1050,9
1051,10
1051,21
1051,38
1052,32
1052,36
1052,40
1053,22
1053,32
1053,39
1054,16
1054,21
1054,26
1055,3
1055,36
1055,38
1056,21
1056,29
1056,33
1057,10
1057,35
1058,10
1058,20
1058,36
1059,27
1059,32
1059,36
1060,13
1060,14
1060,20
1061,1
1061,13
1061,2
1062,21
1062,26
1062,38
1063,10
1063,15
1063,18
1064,20
1064,25
1064,27
1065,22
1065,33
1065,38
1066,21
1066,26
1066,4
1067,20
1067,27
1067,33
1068,2
1068,22
1069,26
1069,29
1069,33
1070,33
1070,38
1070,40
1071,10
1071,2
1072,23
1072,36
1073,16
1073,22
1073,26
1074,32
1074,33
1074,7
1075,22
1075,39
1075,5
1076,14
1076,36
1077,28
1077,36
1078,10
1078,19
1079,1
1079,20
1079,23
1080,21
1081,32
1081,33
1081,39
1082,1
1082,30
1082,7
1083,22
1083,32
1083,38
1084,2
1084,36
1084,40
1085,16
1085,3
1085,8
1086,18
1086,21
1086,38
1087,38
1087,40
1088,18
1088,2
1088,21
1089,18
1089,19
1089,26
1090,22
1090,26
1090,39
1091,10
1091,16
1091,32
1092,1
1092,10
1092,2
1093,2
1093,38
1094,11
1094,18
1094,20
1095,11
1095,37
1096,19
1096,2
1096,20
1097,16
1097,32
1097,39
1098,26
1098,32
1098,40
1099,2
1099,4
1100,18
1100,4
1101,26
1101,32
1101,4
1102,15
1103,10
1103,18
1103,23
1104,25
1104,36
1105,20
1105,21
1105,36
1106,21
1106,22
1106,38
1107,10
1107,14
1107,30
1108,20
1108,21
1108,26
1109,10
1109,20
1109,5
1110,16
1110,19
1110,29
1111,33
1111,34
1111,38
1112,11
1112,26
1112,38
1113,2
1113,40
1114,10
1114,16
1114,5
1115,11
1115,23
1115,36
1116,11
1116,2
1117,13
1117,14
1117,19
1118,22
1118,3
1118,36
1119,15
1119,2
1119,20
1120,20
1120,26
1120,4
1121,16
1121,2
1122,15
1122,20
1122,4
1123,20
1123,34
1123,5
1124,26
1124,3
1124,36
1125,15
1125,5
1126,11
1126,22
1126,40
1127,20
1127,5
1128,15
1128,18
1128,8
1129,21
1129,25
1129,36
1130,18
1130,32
1130,5
1131,26
1131,32
1131,38
1132,15
1132,21
1132,29
1133,10
1133,15
1133,37
1134,19
1134,21
1135,14
1135,15
1135,21
1136,21
1136,26
1136,34
1137,26
1137,30
1138,15
1138,19
1139,11
1139,20
1139,4
1140,20
1140,26
1141,19
1141,3
1141,36
1142,18
1142,32
1142,33
1143,10
1143,20
1143,25
1144,15
1144,22
1144,4
1145,38
1145,4
1145,5
1146,2
1146,26
1146,27
1147,18
1147,20
1147,38
1148,16
1148,26
1148,32
1149,10
1149,13
1149,4
1150,16
1150,20
1150,8
1151,18
1151,32
1151,40
1152,15
1152,27
1152,32
1153,30
1154,22
1155,10
1155,32
1155,7
1156,18
1156,28
1156,38
1157,18
1157,33
1157,36
1158,11
1158,21
1158,27
1159,20
1159,27
1159,29
1160,25
1160,26
1160,5
1161,40
1162,10
1162,11
1163,10
1163,15
1163,36
1164,18
1164,23
1165,16
1165,20
1165,32
1166,11
1166,26
1166,30
1167,29
1167,32
1167,40
1168,19
1168,20
1169,1
1169,26
1169,30
1170,15
1170,32
1170,38
1171,11
1171,38
1171,8
1172,1
1172,19
1172,20
1173,38
1173,39
1174,36
1174,38
1174,39
1175,13
1175,18
1175,26
1176,18
1176,22
1177,18
1177,34
1178,23
1178,33
1178,4
1179,13
1179,21
1179,29
1180,25
1180,26
1180,36
1181,1
1181,13
1181,14
1182,2
1182,3
1183,38
1183,4
1184,33
1184,4
1185,21
1185,22
1185,26
1186,27
1186,32
1186,39
1187,11
1187,34
1187,40
1188,27
1188,39
1189,18
1189,21
1190,21
1190,22
1190,32
1191,14
1191,21
1191,26
1192,10
1192,15
1192,25
1193,25
1193,26
1193,4
1194,10
1194,16
1194,30
1195,18
1195,26
1195,32
1196,36
1196,7
1197,18
1197,23
1197,26
1198,1
1198,21
1199,1
1199,20
1199,30
1200,10
1200,7
1201,11
1201,21
1201,26
1202,1
1202,4
1202,7
1203,15
1203,25
1203,32
1204,21
1204,26
1204,35
1205,26
1205,27
1205,7
1206,10
1206,29
1206,32
1207,16
1207,18
1207,32
1208,36
1208,37
1208,8
1209,28
1209,37
1209,38
1210,18
1210,21
1210,36
1211,11
1211,20
1211,32
1212,1
1212,2
1212,23
1213,21
1213,30
1213,7
1214,2
1214,21
1214,29
1215,22
1215,38
1215,4
1216,18
1216,21
1216,25
1217,10
1217,20
1217,32
1218,18
1218,2
1218,20
1219,13
1219,14
1219,32
1220,15
1220,18
1220,33
